,Distance 202m Depth,Total Daily Kg,Total Receipt Kg,Black Rockfish,Cabezon,Kelp Greenling,Sablefish,Shortspine Thornyhead
5241,0.0,0.02006017150680983,0.02714794226643261,0.0,0.0,0.0,0.009749558223143015,0.0
7945,0.10669502089902472,0.06063090005044318,0.08205334503608348,0.0,0.0,0.0,0.08224971055999024,0.0
2783,0.05107428320011733,0.002918498234488722,0.003888726350692413,0.12125824454591577,0.034408602150537634,0.0,0.0,0.0
6158,0.029205674105578776,0.0032040426605174023,0.0009350009752291787,0.0,0.0,0.0,0.0009956736335384802,0.0
3809,0.10401440525368075,0.007179145348418246,0.004449483128535206,0.10603754439370877,0.14301075268817207,0.0,0.0,0.0
7540,0.05836653548760317,0.0006863875477408662,0.0009289057928613224,0.0,0.0,0.0,0.0,0.0
9194,0.0007903334881409242,0.003684153635511998,0.004985859176906572,0.0,0.0,0.0,0.0,0.21468926553672316
2993,0.05107428320011733,0.00317071413129639,0.0009020869904427539,0.0334855403348554,0.0,0.0,0.0,0.0
1696,0.0918131227950103,0.0004954240830150609,0.000670470060464209,0.0,0.0,0.0,0.0,0.0
5685,0.0776889671074609,0.0008917633494271095,0.001206846108835576,0.0,0.0,0.0,0.0014868076290293095,0.0
10390,0.0776889671074609,0.0012250486416372415,0.0016578896040569532,0.0,0.0,0.0,0.001937724696849674,0.0
8746,0.0007903334881409242,0.004143546876125964,0.0056075677784279306,0.0,0.0,0.0,0.0,0.2497175141242938
6504,0.029205674105578776,0.000648555163219716,0.0005790423249463622,0.0,0.0,0.0,0.0,0.0
5939,0.002912827031034848,0.000756647690423002,0.0010239906377998828,0.0,0.0,0.0,0.0007921516056303699,0.0
2052,0.05107428320011733,0.0018736038048569575,0.0021089330992783307,0.0,0.1548387096774194,0.0,0.0,0.0
1776,0.0644488442391207,0.0029004828132881745,0.0039252974448995516,0.035514967021816335,0.041935483870967745,0.7682926829268292,0.0,0.0
7474,0.07322806417182012,0.0013331411688405276,0.001804173980885508,0.05580923389142567,0.0,0.0,0.0,0.0
3313,0.1420929986230272,0.0031346832888952945,0.0042422469280280865,0.08929477422628107,0.0,0.0,0.0,0.0
4781,0.1493730292586346,0.18337897240037473,0.24817144528964308,0.0,0.0,0.0,0.2426786911218085,0.03615819209039548
6632,0.07322806417182012,0.0027473517330835195,0.0037180612443924324,0.16641298833079654,0.0,0.0,0.0,0.0
9954,0.0,0.017610074223535346,0.023832163058318704,0.0,0.0,0.0,0.021595271464261778,0.0768361581920904
7719,0.07322806417182012,0.012178424731570223,0.0031085430076067877,0.13800101471334347,0.0,0.0,0.0,0.0
1592,0.05107428320011733,0.012439648338978164,0.016834893700019504,0.0,0.0,0.0,0.015038693559198098,0.0
1723,0.05107428320011733,0.0011890177992361461,0.0015237955919641113,0.030441400304414,0.0,0.2865853658536585,0.0,0.0
215,0.03780564314406069,0.0003801253873315558,0.000514433391847084,0.0,0.0,0.0,0.0,0.0
7200,0.05836653548760317,0.0003242775816098581,0.0004388531304856641,0.0,0.0,0.0,0.0,0.0
6707,0.07322806417182012,0.0013061180370397061,0.0017676028866783695,0.07255200405885337,0.0,0.0,0.0,0.0
8776,0.0,0.0073412841392231755,0.009935147259606007,0.0,0.0,0.0,0.00948144537200658,0.02655367231638418
490,0.1493730292586346,0.001576349355047921,0.0021333138287497563,0.1004566210045662,0.0,0.0,0.0,0.0
9714,0.0007903334881409242,0.0036751459249117244,0.004973668812170861,0.0,0.0,0.0,0.0011090122478825178,0.17627118644067796
3483,0.05107428320011733,0.0037742307415147363,0.004071581821728106,0.10096397767630644,0.027956989247311832,0.23780487804878048,0.0,0.0
7006,0.07322806417182012,0.0005134395042156086,0.0006948507899356348,0.022323693556570268,0.0,0.0,0.0,0.0
5102,0.002912827031034848,0.014268213590833752,0.015384240296469669,0.0,0.0,0.0,0.015660227895923466,0.0
5187,0.051457228292309316,0.0004891186855948693,0.00066193680514921,0.0,0.0,0.0,0.0,0.0
3431,0.07699640683434772,0.0005224472148158824,0.0007070411546713476,0.0,0.060215053763440864,0.0,0.0,0.0
6599,1.0,0.06110830871225769,0.021759801053247513,0.0,0.0,0.0,0.02203400158430321,0.0
7549,0.13790097202871274,0.000927794191828205,0.0012556075677784277,0.0,0.0,0.0,0.0,0.0
460,0.05107428320011733,0.004575916984939108,0.0025477862297639945,0.09639776763064434,0.0,0.0,0.0,0.0
6410,0.002912827031034848,0.007980831591842617,0.010800663155841623,0.0,0.0,0.0,0.0019499116446286026,0.01807909604519774
6650,0.05836653548760317,0.0006953952583411401,0.0004803003705870879,0.0,0.0,0.0,0.0,0.0
5513,0.13790097202871274,0.00037832384521150107,0.0005119953188999415,0.0,0.0,0.0,0.0,0.0
25,0.0,0.009773366001297109,0.013226545738248488,0.0,0.0,0.0,0.008920845774175857,0.188135593220339
3512,0.1420929986230272,0.0011259638250342293,0.0015237955919641113,0.07508878741755452,0.0,0.0,0.0,0.0
2409,0.0644488442391207,0.0008647402176262882,0.0007436122488784864,0.024860476915271434,0.0,0.0,0.0,0.0
3270,0.05107428320011733,0.0024320818620739352,0.0027672127950068267,0.12683916793505834,0.0,0.0,0.0,0.0
5209,0.20531967767430112,0.0006125243208186207,0.0008289448020284765,0.0,0.0,0.0,0.0,0.0
9265,0.051457228292309316,0.003720184477913093,0.005034620635849424,0.0,0.0,0.0,0.004265431722625068,0.0
1552,0.10401440525368075,0.002810405707285436,0.0038033937975424223,0.11161846778285134,0.0,0.0,0.0,0.0
9783,0.0,0.008215032067449736,0.011117612638970157,0.0,0.0,0.0,0.01048077508987874,0.0423728813559322
10602,1.0,0.21555451466455286,0.09726692022625318,0.0,0.0,0.0,0.056644933276460904,0.0
7962,0.0776889671074609,0.004206600850327881,0.00569290033157792,0.0,0.0,0.0,0.005971604411675095,0.0
3871,0.05107428320011733,0.002504143546876126,0.0033889213965281845,0.0989345509893455,0.03870967741935485,0.0,0.0,0.0
3402,0.05107428320011733,0.003927361821719392,0.0014506534035498343,0.0,0.0,0.0,0.0,0.0
4529,0.0644488442391207,0.0005314549254161562,0.00012190364735712892,0.0,0.0,0.0,0.0,0.0
979,0.053465653084337546,0.0010539021402320387,0.0014262726740784082,0.07102993404363267,0.0,0.0,0.0,0.0
2655,0.05107428320011733,0.002738344022483245,0.002937877901306807,0.0,0.11935483870967742,0.0,0.0,0.0
1847,0.1420929986230272,0.004233623982128703,0.0039009167154281255,0.0,0.1827956989247312,0.0,0.0,0.0
9574,0.0007903334881409242,0.0016664264610506596,0.002255217476106885,0.0,0.0,0.0,0.0,0.07401129943502825
8760,0.003988332396340024,0.004518267637097355,0.006114686951433587,0.0,0.0,0.0,0.0,0.2431073446327684
8122,0.07322806417182012,0.023041723715500464,0.031182952993953576,0.0,0.0,0.0,0.031454512217415145,0.0
8240,0.0728980795711015,0.0020447503062621603,0.0027672127950068267,0.0,0.0,0.0,0.0030345499969532627,0.0
5721,1.0,0.17446134070764577,0.23610298663936027,0.0,0.0,0.0,0.20102370361343,0.11412429378531075
515,0.0918131227950103,0.00173848814585285,0.002352740393992588,0.09690512430238457,0.0,0.0,0.0,0.0
8847,0.0031979989081990998,0.002441089572674209,0.0033035888433781933,0.0,0.0,0.0,0.0,0.15310734463276837
10296,0.006420441120155135,0.02236614542047993,0.002998829724985372,0.0,0.0,0.0,0.0032782889525318384,0.0
8819,0.031018552467551516,0.0036120919507098073,0.00488833625902087,0.0,0.0,0.0,0.0,0.21412429378531075
1102,0.08608116806400887,0.023023708294299918,0.03115857226448215,0.0,0.0,0.0,0.029102431296081893,0.0
3276,0.053465653084337546,0.0006755782950205375,0.0006460893309927832,0.0,0.025806451612903226,0.0,0.0,0.0
7370,0.051457228292309316,0.0001963680910859696,0.000231616929978545,0.0,0.0,0.0,0.0,0.0
5345,0.04471495033935454,0.0028932766448079555,0.003915545153110981,0.0,0.0,0.0,0.004194747425507282,0.0
2657,0.05107428320011733,0.0005044317936153348,0.000682660425199922,0.03703703703703703,0.0,0.0,0.0,0.0
9652,0.0,0.0065756287381999,0.008898966257070411,0.0,0.0,0.0,0.008116507220766558,0.04293785310734463
8859,0.002912827031034848,0.00045939324061396554,0.0006217086015213574,0.0,0.0,0.0,0.0,0.03502824858757062
3996,0.08608116806400887,0.027293363118829718,0.03693680514921006,0.0,0.0,0.0,0.037206751569069524,0.0
194,0.07322806417182012,0.004494847589536643,0.0060829920031207334,0.15474378488077117,0.026881720430107527,0.0,0.0,0.0
4711,0.1420929986230272,0.002711320890682424,0.0036692997854495804,0.15220700152206998,0.0,0.0,0.0,0.0
643,0.1420929986230272,0.0011169561144339555,0.0015116052272283983,0.07204464738711314,0.0,0.0,0.0,0.0
8912,0.0031979989081990998,0.0030446061828925557,0.004120343280670958,0.0,0.0,0.0,0.0,0.18361581920903955
3285,0.05107428320011733,0.0006665705844202637,0.0009020869904427539,0.019279553526128864,0.0,0.0,0.0,0.0
3116,0.05107428320011733,0.0033688837645024137,0.0035473961380924515,0.038051750380517495,0.0,0.22560975609756095,0.0,0.0
10245,1.0,0.2010070620451106,0.27202798907743314,0.0,0.0,0.0,0.2304186216562062,0.12316384180790961
3575,0.05107428320011733,0.003846292426316927,0.004595767505363761,0.061390157280568236,0.08279569892473118,0.0,0.0,0.0
6872,0.05836653548760317,0.0009908481660301218,0.0013409401209284182,0.0,0.03763440860215054,0.0,0.0,0.0
9597,0.0031979989081990998,0.0006035166102183469,0.0008167544372927637,0.0,0.0,0.0,0.0,0.0384180790960452
4320,0.1493730292586346,0.06282878143691001,0.02375902086990443,0.0,0.0,0.0,0.010834196575467674,0.0
8134,0.0728980795711015,0.009854435396699574,0.013336259020869904,0.0,0.0,0.0,0.012674425690085919,0.031073446327683617
10623,0.0776889671074609,0.07404280734308569,0.1002040216013263,0.0,0.0,0.0,0.05658399853756627,0.39096045197740115
2207,0.1420929986230272,0.0013961951430424442,0.0014872244977569729,0.0,0.14301075268817207,0.0,0.0,0.0
4552,0.05107428320011733,0.012953087843193772,0.01752974448995514,0.0,0.0,0.0,0.01730546584607885,0.0
4402,0.05107428320011733,0.0432370108813144,0.006631558416227814,0.0,0.0,0.0,0.003595149594783986,0.0
9410,0.0031979989081990998,0.0009638250342293004,0.0013043690267212794,0.0,0.0,0.0,0.0004265431722625068,0.04124293785310734
3718,0.05107428320011733,0.0017565035670533975,0.002377121123464014,0.06037544393708777,0.0,0.0,0.0,0.0
972,0.053465653084337546,0.0009638250342293004,0.0013043690267212794,0.04515474378488076,0.0,0.0,0.0,0.0
4579,0.0918131227950103,0.0018736038048569575,0.002535595865028282,0.0,0.0,0.0,0.0,0.0
6516,0.035503898706949234,0.020123225481011746,0.025270626097132827,0.0,0.0,0.0,0.025543842544634696,0.0
6698,0.05836653548760317,0.001098940693233408,0.0014872244977569729,0.0,0.026881720430107527,0.0,0.0,0.0
719,0.05107428320011733,0.0033238452115010447,0.0009996099083284572,0.04211060375443937,0.0,0.0,0.0,0.0
7425,0.03780564314406069,0.0006008142970382647,0.0008130973278720496,0.0,0.0,0.0,0.0,0.0
6155,0.029205674105578776,0.0019186423578583269,0.00021942656524283208,0.0,0.0,0.0,0.0003534214855889343,0.0
10024,0.0,0.006980975715212221,0.009447532670177491,0.0,0.0,0.0,0.008506489549692279,0.0
3896,0.05107428320011733,0.0011529869568350508,0.00156036668617125,0.0639269406392694,0.0,0.0,0.0,0.0
2803,0.05107428320011733,0.003404914606903509,0.004607957870099473,0.07052257737189244,0.04408602150537635,0.0,0.0,0.0
2566,0.05107428320011733,0.000648555163219716,0.0007314218841427734,0.017250126839167934,0.0,0.14634146341463414,0.0,0.0
4025,0.1493730292586346,0.09089680766736326,0.10375219426565242,0.0,0.0,0.0,0.10288221314971666,0.022598870056497175
6198,0.029205674105578776,0.0028013979966851625,0.0037912034328067097,0.0,0.0,0.0,0.004070440558162208,0.0
32,0.03780564314406069,0.16587699070404266,0.013945777257655547,0.0,0.0,0.0,0.014222168058009872,0.0
8829,0.0007903334881409242,0.0009998558766303957,0.001353130485664131,0.0,0.0,0.0,0.0009505819267564438,0.031073446327683617
9395,0.0031979989081990998,0.0014412336960438134,0.0019504583577140625,0.0,0.0,0.0,0.0,0.08700564971751412
10436,0.0776889671074609,0.20086220364632126,0.23983224107665302,0.0,0.0,0.0,0.20365608433367863,0.20960451977401132
4063,0.1493730292586346,0.015196007782661959,0.02056514530914765,0.0,0.0,0.0,0.01769544817500457,0.0
9518,0.03780564314406069,0.0036481227931109026,0.004937097717963721,0.0,0.0,0.0,0.005216013649381512,0.0
5540,0.07322806417182012,0.001522303091446278,0.002060171640335479,0.0882800608828006,0.0,0.0,0.0,0.0
1697,0.0918131227950103,0.0010178712978309433,0.0013775112151355568,0.0,0.0,0.0,0.0,0.0
2792,0.07699640683434772,0.0010178712978309433,0.0013775112151355568,0.03602232369355657,0.04946236559139785,0.0,0.0,0.0
2222,0.053465653084337546,0.00027023131800821504,0.00036571094207138677,0.016235413495687467,0.0,0.0,0.0,0.0
5818,0.13790097202871274,0.02504143546876126,0.024941486249268577,0.0,0.0,0.0,0.02521479495460362,0.0
10274,0.0776889671074609,0.04400266628233768,0.05954993173395747,0.0,0.0,0.0,0.059813539698982385,0.0
3764,0.05107428320011733,0.0047650789075448586,0.006180514921006437,0.106544901065449,0.0,0.28048780487804875,0.0,0.0
3866,0.05107428320011733,0.0033868991857029613,0.00341330212599961,0.011669203450025365,0.11720430107526882,0.0,0.0,0.0
7308,0.1155597923948734,0.002058532103480579,0.001645455432026526,0.0,0.0,0.0,0.0,0.0
9210,0.0728980795711015,0.002450097283274483,0.003315779208113907,0.0,0.0,0.0,0.0035220279081104137,0.0
9508,0.03780564314406069,0.0036030842401095337,0.004876145894285157,0.0,0.0,0.0,0.005155078910486869,0.0
7678,0.05836653548760317,0.0012890033868991856,0.0017444411936805148,0.0,0.05978494623655914,0.0,0.0,0.0
8052,0.0007903334881409242,0.0022609353606687322,0.003059781548663936,0.0,0.0,0.0,0.0,0.13389830508474576
3758,0.05107428320011733,0.0035039994235065218,0.0047420518821923155,0.11466260781329274,0.07956989247311827,0.6097560975609756,0.0,0.0
2831,0.05107428320011733,0.002495135836275852,0.0030232104544567974,0.04972095383054287,0.040860215053763436,0.548780487804878,0.0,0.0
3227,0.05107428320011733,0.0006755782950205375,0.000914277355178467,0.023845763571790968,0.0,0.1524390243902439,0.0,0.0
4214,0.08608116806400887,0.0048641637241478705,0.006582796957284962,0.0,0.0,0.0,0.006861251599536896,0.0
3923,0.05107428320011733,0.0024320818620739352,0.0002438072947142579,0.021816336884830034,0.0,0.0,0.0,0.0
3904,0.05107428320011733,0.017438927722130144,0.008204115467134777,0.028411973617453068,0.0967741935483871,0.0,0.0,0.0
2277,0.053465653084337546,0.0018645960942566839,0.002523405500292569,0.10603754439370877,0.0,0.0,0.0,0.0
7001,0.07322806417182012,0.0015042876702457304,0.002035790910864053,0.03602232369355657,0.04516129032258065,0.0,0.0,0.0
7948,0.0776889671074609,0.002351012466671471,0.0031816851960210653,0.0,0.0,0.0,0.00346109316921577,0.0
1401,0.0918131227950103,0.0011890177992361461,0.0016091281451141015,0.0776255707762557,0.0,0.0,0.0,0.0
739,0.05107428320011733,0.004026446638322404,0.0010971328262141603,0.0,0.061290322580645165,0.0,0.0,0.0
6552,0.051457228292309316,0.018781076601570943,0.02006534035498342,0.0,0.0,0.0,0.019913472670769605,0.0
4266,0.1493730292586346,0.03566152626648411,0.0009386580846498928,0.0,0.0,0.0,0.0012186947778928768,0.0
10484,0.10669502089902472,0.006566621027599626,0.008886775892334699,0.0,0.0,0.0,0.008092133325208702,0.0
4979,0.051457228292309316,0.03543633350147726,0.04795689487029452,0.0,0.0,0.0,0.006154408628359027,0.0
3253,0.05107428320011733,0.002792390286084888,0.003352350302321045,0.12328767123287669,0.041935483870967745,0.0,0.0,0.0
3851,0.05107428320011733,0.0027023131800821506,0.003657109420713868,0.052257737189244036,0.031182795698924733,0.0,0.0,0.0
9177,0.0007903334881409242,0.0020177271744613386,0.0027306417007996876,0.0,0.0,0.0,0.0,0.12994350282485875
2661,0.053465653084337546,0.0020447503062621603,0.00035352057733567386,0.0,0.0,0.0,0.0,0.0
7413,0.07322806417182012,0.005413634070764574,0.007326409206163448,0.2450532724505327,0.0,0.1524390243902439,0.0,0.0
7791,0.07322806417182012,0.0016754341716509334,0.002267407840842598,0.09994926433282597,0.0,0.0,0.0,0.0
674,0.0918131227950103,0.0009908481660301218,0.0013409401209284182,0.038051750380517495,0.0,0.0,0.0,0.0
8059,0.07322806417182012,0.006566621027599626,0.008886775892334699,0.0,0.0,0.0,0.009164584729754432,0.0
7011,0.07322806417182012,0.003990415795921309,0.0054003315779208114,0.20294266869609334,0.0,0.0,0.0,0.0
8068,0.07322806417182012,0.008206024356849462,0.011105422274234444,0.0,0.0,0.0,0.010882944366583389,0.0
3841,0.05107428320011733,0.005359587807162932,0.006338989662570704,0.013698630136986299,0.08172043010752687,0.18292682926829268,0.0,0.0
1815,0.05107428320011733,0.0016844418822512073,0.0022430271113711726,0.0517503805175038,0.024731182795698924,0.31097560975609756,0.0,0.0
8857,0.0031979989081990998,0.0031166678676947464,0.004217866198556661,0.0,0.0,0.0,0.0,0.2
10457,1.0,0.16720112416228292,0.12567047006046422,0.0,0.0,0.0,0.11896898421790263,0.0
9787,0.0,0.0016934495928514807,0.0022917885703140238,0.0,0.0,0.0,0.0025714459813539698,0.0
4653,0.0918131227950103,0.0006035166102183469,0.0008167544372927637,0.0,0.0,0.0,0.0,0.0
3657,0.0918131227950103,0.0006215320314188946,0.0008411351667641895,0.0,0.0,0.0,0.0,0.0
2100,0.05107428320011733,0.004909202277149241,0.0049005266237565825,0.17757483510908167,0.040860215053763436,0.0,0.0,0.0
5163,0.051457228292309316,0.00022879584924695543,0.0002462453676614005,0.0,0.0,0.0,0.0,0.0
6708,0.07322806417182012,0.002441089572674209,0.0033035888433781933,0.10553018772196854,0.0,0.0,0.0,0.0
1673,0.0918131227950103,0.0008467247964257405,0.0011458942851570119,0.0593607305936073,0.0,0.0,0.0,0.0
2101,0.05107428320011733,0.0020177271744613386,0.0018529354398283597,0.0243531202435312,0.08064516129032258,0.0,0.0,0.0
4213,0.08608116806400887,0.006908914030410031,0.009350009752291787,0.0,0.0,0.0,0.00957894095423801,0.0
7914,0.119711080149593,0.03149996396915759,0.042629705480787976,0.0,0.0,0.0,0.02599475961245506,0.0
1548,0.05107428320011733,0.04621856309000504,0.048578603471815876,0.0,0.0,0.0,0.04186216562062031,0.0
8132,0.0728980795711015,0.05836095697917417,0.07898137312268383,0.0,0.0,0.0,0.0719395527390165,0.0
7290,0.051457228292309316,0.00017925344094544936,0.00024258825824068655,0.0,0.0,0.0,0.0,0.0
3323,0.0644488442391207,0.0024140664408733876,0.003267017749171055,0.09842719431760527,0.0,0.21341463414634146,0.0,0.0
8215,0.0728980795711015,0.0036120919507098073,0.00488833625902087,0.0,0.0,0.0,0.004570105417098288,0.0
355,0.053465653084337546,0.0018465806730561362,0.002035790910864053,0.09639776763064434,0.0,0.0,0.0,0.0
5184,0.1155597923948734,0.003846292426316927,8.533255314999025e-05,0.0,0.0,0.0,0.00036560843336786304,0.0
1461,0.15297841656278263,0.006098220076385386,0.008252876926077629,0.0,0.0,0.0,0.008445554810797635,0.0
9433,0.0031979989081990998,0.00258521294227859,0.0034986346791496,0.0,0.0,0.0,0.00036560843336786304,0.1344632768361582
6631,0.13790097202871274,0.0002972544498090366,0.0004022820362785254,0.0,0.0,0.0,0.0,0.0
9976,0.03780564314406069,0.1998901059306767,0.24973181197581432,0.0,0.0,0.0,0.2499421119980501,0.0
3220,0.05107428320011733,0.0006215320314188946,0.00018285547103569336,0.019279553526128864,0.0,0.0,0.0,0.0
939,0.0918131227950103,9.90848166030122e-05,0.00013409401209284183,0.0167427701674277,0.0,0.0,0.0,0.0
9741,0.0031979989081990998,0.003071629314693377,0.004156914374878096,0.0,0.0,0.0,0.0,0.16214689265536725
5147,0.051457228292309316,0.004503855300136917,0.0024258825824068657,0.0,0.0,0.0,0.0027055024069221863,0.0
7170,0.07322806417182012,0.0017745189882539451,0.0024015018529354396,0.08726534753932014,0.0,0.0,0.0,0.0
6417,0.0010836531332241543,0.00019816963320602434,0.0002681880241856836,0.0,0.0,0.0,0.0,0.0
5923,0.1155597923948734,0.02758160985803848,0.011263897015798713,0.0,0.0,0.0,0.01117543111327768,0.01694915254237288
8543,0.051457228292309316,0.006359443683793327,0.008606397503413302,0.0,0.0,0.0,0.008530863445250137,0.0
1751,0.0644488442391207,0.000873747928226562,0.0011824653793641505,0.0,0.0,0.5182926829268293,0.0,0.0
3976,0.05107428320011733,0.0036571305037111767,0.0008411351667641895,0.03602232369355657,0.0,0.0,0.0,0.0
8403,0.003988332396340024,0.005188441305757729,0.007021650087770627,0.0,0.0,0.0,0.0008408993967460849,0.19152542372881357
1772,0.05107428320011733,0.0010268790084312172,0.0013653208503998438,0.040081177067478435,0.024731182795698924,0.1524390243902439,0.0,0.0
1196,0.0918131227950103,0.0005404626360164301,0.0007314218841427734,0.03855910705225773,0.0,0.0,0.0,0.0
1878,0.0644488442391207,0.00119802550983642,0.0012190364735712891,0.0,0.0,0.1524390243902439,0.0,0.0
2668,0.05107428320011733,0.0009187864812279312,0.0007070411546713476,0.019279553526128864,0.0,0.0,0.0,0.0
3171,0.07699640683434772,0.001999711753260791,0.002706260971328262,0.03703703703703703,0.0,0.0,0.0,0.0
2016,0.1420929986230272,0.0027203286012826974,0.0013409401209284182,0.06747843734145104,0.0,0.0,0.0,0.0
2005,0.1420929986230272,0.0015583339338473734,0.0011580846498927247,0.0,0.07526881720430108,0.0,0.0,0.0
10588,1.0,0.06511673992937955,0.0881241466744685,0.0,0.0,0.0,0.07475473767594906,0.07514124293785311
3893,0.05107428320011733,0.00013511565900410752,0.00018285547103569336,0.019279553526128864,0.0,0.0,0.0,0.0
10622,0.0776889671074609,0.011385757908769906,0.015274542861322411,0.0,0.0,0.0,0.006556577905063677,0.0
3237,0.07699640683434772,0.0029995676298911864,0.004059391456992393,0.05276509386098427,0.04946236559139785,0.0,0.0,0.0
4424,0.1420929986230272,0.0011259638250342293,0.0015237955919641113,0.0715372907153729,0.0,0.0,0.0,0.0
4744,0.05107428320011733,0.007620523167831663,0.010313048566413107,0.0,0.0,0.0,0.008957406617512645,0.0
9722,0.0031979989081990998,0.002927505945088996,0.00396186853910669,0.0,0.0,0.0,0.0,0.15423728813559323
2078,0.0644488442391207,0.00040534697701232256,0.0005485664131070801,0.0182648401826484,0.0,0.0,0.0,0.0
5219,0.051457228292309316,0.021060027383440226,0.0016456992393212404,0.0,0.0,0.0,0.001828042166839315,0.0
396,0.05107428320011733,0.012826979894789939,0.01735907938365516,0.0,0.0,0.0,0.017293278898299923,0.0
2788,0.05107428320011733,0.004675001801542121,0.0055588063194850785,0.0121765601217656,0.3591397849462366,0.0,0.0,0.0
8117,0.07322806417182012,0.012709879656986379,0.01720060464209089,0.0,0.0,0.0,0.012101639144476265,0.0
7415,0.07322806417182012,0.0023149816242703752,0.0031329237370782133,0.0,0.0,0.0,0.0,0.0
4072,0.1493730292586346,0.3506701736686604,0.2032987126974839,0.0,0.0,0.0,0.20352202790811041,0.0
5574,0.13790097202871274,9.998558766303957e-05,0.00013531304856641312,0.0,0.0,0.0,0.0,0.0
8891,0.0031979989081990998,0.002531166678676947,0.0034254924907353226,0.0,0.0,0.0,0.001048077508987874,0.11468926553672318
10107,0.13790097202871274,0.01440332924983786,0.019492393212404913,0.0,0.0,0.0,0.015111815245871671,0.21581920903954802
5355,0.1155597923948734,0.0094671038408878,0.00847230349132046,0.0,0.0,0.0,0.008421180915239778,0.0
8201,0.03780564314406069,0.12160409310369677,0.16456992393212405,0.0,0.0,0.0,0.11824995429894583,0.06440677966101695
6093,0.002912827031034848,0.0009638250342293004,0.0013043690267212794,0.0,0.0,0.0,0.0,0.0
8853,0.0031979989081990998,0.004053469770123225,0.005485664131070801,0.0,0.0,0.0,0.0,0.25084745762711863
1519,0.0918131227950103,0.0046479786697412985,0.0062902282036278526,0.258751902587519,0.0,0.0,0.0,0.0
8713,0.0007903334881409242,0.007053037400014412,0.009545055588063194,0.0,0.0,0.0,0.0,0.44180790960451977
1378,0.05107428320011733,0.00479210203934568,0.006485274039399259,0.0,0.0,0.0,0.0060934738894643835,0.0
5672,0.0776889671074609,0.005746919362974707,0.007777452701384826,0.0,0.0,0.0,0.006995308025105112,0.0
1023,0.08608116806400887,0.004008431217121857,0.0054247123073922375,0.0,0.0,0.0,0.005411004813844373,0.0
2587,0.07699640683434772,0.0015583339338473734,0.0021089330992783307,0.0,0.12688172043010754,0.18292682926829268,0.0,0.0
9045,0.03780564314406069,0.002116811991064351,0.00286473571289253,0.0,0.0,0.0,0.003144232526963622,0.0
9340,0.07322806417182012,0.08673524537003675,0.02194265652428321,0.0,0.0,0.0,0.022216805800987144,0.0
5621,0.20531967767430112,0.001648411039850112,0.0022308367466354596,0.0,0.0,0.0,0.0,0.0
8426,0.0031979989081990998,0.002053758016862434,0.0027794031597425392,0.0,0.0,0.0,0.0,0.12542372881355932
5008,0.0,0.013070188080997332,0.017688219231519406,0.0,0.0,0.0,0.014502467856925234,0.0
2857,0.05107428320011733,0.0009187864812279312,0.0002803783889213965,0.0,0.0,0.0,0.0,0.0
8774,0.0,0.013709735533616775,0.01855373512775502,0.0,0.0,0.0,0.009944549387605875,0.03333333333333333
5771,1.0,0.2165093319881819,0.2930076067875951,0.0,0.0,0.0,0.22822497105599904,0.43502824858757067
5842,0.051457228292309316,0.013304388556604454,0.018005168714647943,0.0,0.0,0.0,0.01828042166839315,0.0
7122,0.07322806417182012,0.0001711465014052029,0.000231616929978545,0.0197869101978691,0.0,0.0,0.0,0.0
10125,0.03780564314406069,0.09657166534553578,0.1306929003315779,0.0,0.0,0.0,0.12093108281031016,0.08192090395480227
5832,0.003988332396340024,0.0066657058442026376,0.009020869904427539,0.0,0.0,0.0,0.0,0.3779661016949153
1629,0.08608116806400887,0.07307955610002162,0.0989004291008387,0.0,0.0,0.0,0.07947108646639449,0.03389830508474576
4888,0.20531967767430112,0.0012971103264394323,0.0017554125219426564,0.0,0.0,0.0,0.0,0.0
4526,0.1493730292586346,0.015943647762484685,0.021576945582211817,0.0,0.0,0.0,0.019925659618548534,0.0
3523,0.05107428320011733,0.0022879584924695535,0.002608738053442559,0.03602232369355657,0.0,0.20121951219512194,0.0,0.0
5904,0.1155597923948734,0.00563882683577142,0.007631168324556271,0.0,0.0,0.0,0.00790932910852477,0.0
522,0.053465653084337546,0.0015403185126468258,0.0020845523698069046,0.0715372907153729,0.0,0.0,0.0,0.0
3607,0.05107428320011733,0.0056118037039706,0.0021576945582211823,0.014205986808726534,0.0,0.0,0.0,0.0
10093,0.03780564314406069,0.026122360740794118,0.03535205773356739,0.0,0.0,0.0,0.03010176101395405,0.0
5220,0.051457228292309316,0.014880737911652375,0.0030110200897210844,0.0,0.0,0.0,0.002888306623606118,0.0
7180,0.07322806417182012,0.0010629098508323125,0.001438463038814121,0.0700152207001522,0.0,0.0,0.0,0.0
234,0.20531967767430112,0.002170858254665994,0.002937877901306807,0.0,0.0,0.0,0.0,0.0
3988,0.0644488442391207,0.0020267348850616126,0.0027428320655354006,0.09030948756976152,0.0,0.0,0.0,0.0
3796,0.0644488442391207,0.003513007134106795,0.0015237955919641113,0.06595636732623034,0.0,0.0,0.0,0.0
4118,0.15297841656278263,0.013682712401815953,0.018517164033547882,0.0,0.0,0.0,0.018146365242824935,0.0
6318,0.051457228292309316,0.020807811486632556,0.0021333138287497563,0.0,0.0,0.0,0.0,0.11186440677966102
5001,0.1155597923948734,0.0008287093752251929,0.001121513555685586,0.0,0.0,0.0,0.0,0.0
